Indonesia 0
98	183
97	183
98	184
99	185
100	186
100	186
99	186
98	186
98	187
100	187
99	187
99	188
99	189
99	190
99	192
99	191
99	191
98	190
98	191
99	189
98	189
98	188
97	188
97	189
97	187
96	187
96	188
96	189
95	188
95	187
94	187
95	188
94	188
93	188
96	189
96	189
96	189
96	189
95	189
111	192
111	192
110	192
109	192
109	192
108	192
111	189
111	190
111	191
111	191
110	190
110	189
110	192
110	191
110	191
109	191
109	190
109	189
109	189
109	190
108	191
108	190
108	190
108	189
107	189
107	191
107	190
106	190
105	190
104	190
103	190
102	190
101	190
100	190
100	189
100	188
101	187
101	188
101	189
102	189
102	188
103	189
104	189
105	189
106	189
111	193
111	194
111	195
110	195
110	196
110	196
110	196
109	196
108	196
107	196
106	196
109	195
109	194
110	194
110	193
110	193
109	193
108	193
108	194
108	195
107	195
107	194
107	193
107	192
106	191
106	193
106	194
106	195
105	195
105	194
105	193
105	192
105	191
105	191
104	191
103	191
102	191
101	191
100	191
100	192
101	192
102	192
103	192
104	192
106	192
104	193
104	194
104	195
103	194
103	193
102	193
100	193
101	193
102	194
105	196
98	190
97	190
98	185
98	186
97	186
92	180
92	181
XXX
North Africa 4
62	88
62	89
62	90
62	91
62	92
62	93
62	94
62	95
62	96
63	87
63	88
63	89
63	90
63	91
63	92
63	93
63	94
63	95
63	96
63	97
63	98
63	99
64	84
64	85
64	86
64	87
64	88
64	89
64	90
64	91
64	92
64	93
64	94
64	95
64	96
64	97
64	98
65	83
65	84
65	85
65	86
65	87
65	88
65	89
65	90
65	91
65	92
65	93
65	94
65	95
65	96
65	97
66	83
66	84
66	85
66	86
66	87
66	88
66	89
66	90
66	91
66	92
66	93
66	94
66	95
66	96
66	97
67	82
67	83
67	84
67	85
67	86
67	87
67	88
67	89
67	90
67	91
67	92
67	93
67	94
67	95
67	96
68	82
68	83
68	84
68	85
68	86
68	87
68	88
68	89
68	90
68	91
68	92
68	93
68	94
68	95
68	96
69	81
69	82
69	83
69	84
69	85
69	86
69	87
69	88
69	89
69	90
69	91
69	92
69	93
69	94
69	95
69	96
70	80
70	81
70	82
70	83
70	84
70	85
70	86
70	87
70	88
70	89
70	90
70	91
70	92
70	93
70	94
70	95
70	96
71	80
71	81
71	82
71	83
71	84
71	85
71	86
71	87
71	88
71	89
71	90
71	91
71	92
71	93
71	94
71	95
71	96
71	97
72	78
72	79
72	80
72	81
72	82
72	83
72	84
72	85
72	86
72	87
72	88
72	89
72	90
72	91
72	92
72	93
72	94
72	95
72	96
72	97
72	98
73	79
73	80
73	81
73	82
73	83
73	84
73	85
73	86
73	87
73	88
73	89
73	90
73	91
73	92
73	93
73	94
73	95
73	96
73	97
73	98
73	99
74	79
74	80
74	81
74	82
74	83
74	84
74	85
74	86
74	87
74	88
74	89
74	90
74	91
74	92
74	93
74	94
74	95
74	96
74	97
74	98
74	99
74	100
74	101
74	102
75	79
75	80
75	81
75	82
75	83
75	84
75	85
75	86
75	87
75	88
75	89
75	90
75	91
75	92
75	93
75	94
75	95
75	96
75	97
75	98
75	99
75	100
75	101
75	102
75	103
76	79
76	80
76	81
76	82
76	83
76	84
76	85
76	86
76	87
76	88
76	89
76	90
76	91
76	92
76	93
76	94
76	95
76	96
76	97
76	98
76	99
76	100
76	101
76	102
76	103
76	104
76	105
77	78
77	79
77	80
77	81
77	82
77	83
77	84
77	85
77	86
77	87
77	88
77	89
77	90
77	91
77	92
77	93
77	94
77	95
77	96
77	97
77	98
77	99
77	100
77	101
77	102
77	103
77	104
77	105
78	78
78	79
78	80
78	81
78	82
78	83
78	84
78	85
78	86
78	87
78	88
78	89
78	90
78	91
78	92
78	93
78	94
78	95
78	96
78	97
78	98
78	99
78	100
78	101
78	102
78	103
78	104
78	105
79	78
79	79
79	80
79	81
79	82
79	83
79	84
79	85
79	86
79	87
79	88
79	89
79	90
79	91
79	92
79	93
79	94
79	95
79	96
79	97
79	98
79	99
79	100
79	101
79	102
79	103
79	104
79	105
80	79
80	80
80	81
80	82
80	83
80	84
80	85
80	86
80	87
80	88
80	89
80	90
80	91
80	92
80	93
80	94
80	95
80	96
80	97
80	98
80	99
80	100
80	101
80	102
80	103
80	104
80	105
81	80
81	81
81	82
81	83
81	84
81	85
81	86
81	87
81	88
81	89
81	90
81	91
81	92
81	93
81	94
81	95
81	96
81	97
81	98
81	99
81	100
81	101
81	102
81	103
81	104
81	105
82	81
82	82
82	83
82	84
82	85
82	86
82	87
82	88
82	89
82	90
82	91
82	92
82	93
82	94
82	95
82	96
82	97
82	98
82	99
82	100
82	101
82	102
82	103
82	104
82	105
83	81
83	82
83	83
83	84
83	85
83	86
83	87
83	88
83	89
83	90
83	91
83	92
83	93
83	94
83	95
83	96
83	97
83	98
83	99
83	100
83	101
83	102
83	103
83	104
83	105
84	82
84	83
84	84
84	85
84	86
84	87
84	88
84	89
84	90
84	91
84	92
84	93
84	94
84	95
84	96
84	97
84	98
84	99
84	100
84	101
84	102
84	103
85	83
85	84
85	85
85	86
85	87
85	88
85	89
85	90
85	91
85	92
85	93
85	94
85	95
85	96
85	97
85	98
85	99
85	100
85	101
86	95
86	96
86	97
86	98
86	99
86	100
86	101
87	98
87	99
87	100
87	101
88	98
88	99
88	100
88	101
XXX
Congo 5
84	106
85	104
85	105
85	106
85	107
86	103
86	104
86	105
86	106
86	107
86	108
87	103
87	104
87	105
87	106
87	107
87	108
87	109
88	103
88	104
88	105
88	106
88	107
88	108
88	109
88	110
88	111
88	112
88	113
88	114
89	103
89	104
89	105
89	106
89	107
89	108
89	109
89	110
89	111
89	112
89	113
90	97
90	98
90	99
90	100
90	101
90	102
90	103
90	104
90	105
90	106
90	107
90	108
90	109
90	110
90	111
90	112
90	113
91	97
91	98
91	99
91	100
91	101
91	102
91	103
91	104
91	105
91	106
91	107
91	108
91	109
91	110
91	111
91	112
92	98
92	99
92	100
92	101
92	102
92	103
92	104
92	105
92	106
92	107
92	108
92	109
92	110
92	111
93	99
93	100
93	101
93	102
93	103
93	104
93	105
93	106
93	107
93	108
93	109
93	110
94	102
94	103
94	104
94	105
94	106
94	107
94	108
94	109
94	110
95	103
95	106
95	107
95	108
95	109
95	110
96	107
96	108
96	109
96	110
97	107
97	108
97	109
98	108
98	109
98	110
XXX
Eygpt 6
65	99
65	100
66	99
66	100
66	101
66	106
66	107
67	98
67	99
67	100
67	101
67	102
67	106
67	107
67	108
68	98
68	99
68	100
68	101
68	102
68	103
68	104
68	105
68	106
68	107
68	108
68	109
68	110
68	111
68	112
68	113
69	98
69	99
69	100
69	101
69	102
69	103
69	104
69	105
69	106
69	107
69	108
69	109
69	110
69	111
69	112
69	113
70	98
70	99
70	100
70	101
70	102
70	103
70	104
70	105
70	106
70	107
70	108
70	109
70	110
70	111
70	112
70	113
71	99
71	100
71	101
71	102
71	103
71	104
71	105
71	106
71	107
71	108
71	109
71	110
71	111
71	112
71	113
72	100
72	101
72	102
72	103
72	104
72	105
72	106
72	107
72	108
72	109
72	110
72	111
72	112
72	113
72	114
73	104
73	105
73	106
73	107
74	105
74	106
XXX
East Africa 7
74	108
74	109
74	110
74	111
74	112
74	113
74	114
74	115
74	116
75	107
75	108
75	109
75	110
75	111
75	112
75	113
75	114
75	115
75	116
76	107
76	108
76	109
76	110
76	111
76	112
76	113
76	114
76	115
76	116
77	107
77	108
77	109
77	110
77	111
77	112
77	113
77	114
77	115
77	116
77	117
78	107
78	108
78	109
78	110
78	111
78	112
78	113
78	114
78	115
78	116
78	117
78	118
79	107
79	108
79	109
79	110
79	111
79	112
79	113
79	114
79	115
79	116
79	117
79	118
80	107
80	108
80	109
80	110
80	111
80	112
80	113
80	114
80	115
80	116
80	117
80	118
80	119
80	120
81	107
81	108
81	109
81	110
81	111
81	112
81	113
81	114
81	115
81	116
81	117
81	118
81	119
81	120
81	121
82	107
82	108
82	109
82	110
82	111
82	112
82	113
82	114
82	115
82	116
82	117
82	118
82	119
82	120
82	121
83	107
83	108
83	109
83	110
83	111
83	112
83	113
83	114
83	115
83	116
83	117
83	118
83	119
83	120
83	121
83	125
83	126
84	108
84	109
84	110
84	111
84	112
84	113
84	114
84	115
84	116
84	117
84	118
84	119
84	120
84	121
84	122
84	123
84	124
84	125
84	126
85	109
85	110
85	111
85	112
85	113
85	114
85	115
85	116
85	117
85	118
85	119
85	120
85	121
85	122
85	123
85	124
85	125
86	110
86	111
86	112
86	113
86	114
86	115
86	116
86	117
86	118
86	119
86	120
86	121
86	122
86	123
86	124
87	115
87	116
87	117
87	118
87	119
87	120
87	121
87	122
87	123
87	124
88	116
88	117
88	118
88	119
88	120
88	121
88	122
88	123
89	115
89	116
89	117
89	118
89	119
89	120
89	121
89	122
90	115
90	116
90	117
90	118
90	119
90	120
90	121
90	122
91	114
91	115
91	116
91	117
91	118
91	119
91	120
92	113
92	114
92	115
92	116
92	117
92	118
92	119
93	112
93	113
93	114
93	115
93	116
93	117
93	118
94	112
94	113
94	114
94	115
94	116
94	117
95	112
95	113
95	114
95	115
95	116
95	117
96	113
96	114
96	115
96	116
96	117
97	113
97	114
97	115
97	116
97	117
98	114
98	115
99	115
100	115
101	115
XXX
South Africa 8
95	99
95	100
95	101
96	100
96	101
96	104
96	105
97	101
97	102
97	103
97	104
97	105
97	111
98	100
98	101
98	102
98	103
98	104
98	105
98	112
99	101
99	102
99	103
99	104
99	105
99	106
99	112
99	113
99	117
99	118
100	100
100	101
100	102
100	103
100	104
100	105
100	106
100	107
100	108
100	109
100	110
100	111
100	112
100	113
100	117
100	118
101	100
101	101
101	102
101	103
101	104
101	105
101	106
101	107
101	108
101	109
101	110
101	111
101	112
101	113
101	117
101	118
102	99
102	100
102	101
102	102
102	103
102	104
102	105
102	106
102	107
102	108
102	109
102	110
102	111
102	112
102	113
102	116
102	117
102	118
103	99
103	100
103	101
103	102
103	103
103	104
103	105
103	106
103	107
103	108
103	109
103	110
103	111
103	112
103	113
103	114
103	115
103	116
103	117
103	118
104	99
104	100
104	101
104	102
104	103
104	104
104	105
104	106
104	107
104	108
104	109
104	110
104	111
104	112
104	113
104	114
104	115
104	116
105	100
105	101
105	102
105	103
105	104
105	105
105	106
105	107
105	108
105	109
105	110
105	111
105	112
105	113
105	114
105	115
106	101
106	102
106	103
106	104
106	105
106	106
106	107
106	108
106	109
106	110
106	111
106	112
106	113
106	114
107	101
107	102
107	103
107	104
107	105
107	106
107	107
107	108
107	109
107	110
107	111
107	112
107	113
107	114
108	101
108	102
108	103
108	104
108	105
108	106
108	107
108	108
108	109
108	110
108	111
108	112
108	113
108	114
109	101
109	102
109	103
109	104
109	105
109	106
109	107
109	108
109	109
109	110
109	111
109	112
109	113
110	101
110	102
110	103
110	104
110	105
110	106
110	107
110	108
110	109
110	110
110	111
110	112
110	113
111	101
111	102
111	103
111	104
111	105
111	106
111	107
111	108
111	109
111	110
111	111
111	112
112	102
112	103
112	104
112	105
112	106
112	107
112	108
112	109
112	110
112	111
112	112
113	102
113	103
113	104
113	105
113	106
113	107
113	108
113	109
113	110
113	111
114	103
114	104
114	105
114	106
114	107
114	108
114	109
114	110
115	103
115	104
115	105
115	106
115	107
115	108
115	109
116	103
116	104
116	105
116	106
116	107
XXX
Madagascar 9
100	129
100	130
101	128
101	129
101	130
102	128
102	129
102	130
103	127
103	128
103	129
103	130
104	124
104	125
104	126
104	127
104	128
104	129
105	123
105	124
105	125
105	126
105	127
105	128
105	129
106	123
106	124
106	125
106	126
106	127
106	128
107	123
107	124
107	125
107	126
107	127
107	128
108	123
108	124
108	125
108	126
108	127
108	128
109	122
109	123
109	124
109	125
109	126
109	127
110	121
110	122
110	123
110	124
110	125
110	126
110	127
111	122
111	123
111	124
111	125
111	126
112	122
112	123
112	124
112	125
113	122
113	123
113	124
XXX
Argentina 10
88	43
88	44
89	43
89	44
89	45
89	47
89	48
89	49
90	44
90	45
90	46
90	47
90	48
90	49
90	50
91	44
91	45
91	46
91	47
91	48
91	49
91	50
91	51
91	52
91	53
92	44
92	45
92	46
92	47
92	48
92	49
92	50
92	51
92	52
92	53
92	56
93	44
93	45
93	46
93	47
93	48
93	49
93	50
93	51
93	52
93	53
93	55
94	43
94	44
94	45
94	46
94	47
94	48
94	49
94	50
94	51
94	52
94	53
94	54
94	55
95	43
95	44
95	45
95	46
95	47
95	48
95	49
95	50
95	51
95	52
95	53
95	54
95	55
96	44
96	45
96	46
96	47
96	48
96	49
96	50
96	51
96	52
96	53
96	54
96	55
96	56
97	44
97	45
97	46
97	47
97	48
97	49
97	50
97	51
97	52
97	53
97	54
97	55
97	56
97	57
98	44
98	45
98	46
98	47
98	48
98	49
98	50
98	51
98	52
98	53
98	54
98	55
98	56
98	57
99	44
99	45
99	46
99	47
99	48
99	49
99	50
99	51
99	52
99	53
99	54
99	55
99	56
99	57
100	43
100	44
100	45
100	46
100	47
100	48
100	49
100	50
100	51
100	52
100	53
100	54
100	55
101	43
101	44
101	45
101	46
101	47
101	48
101	49
101	50
101	51
101	52
101	53
101	54
101	55
102	43
102	44
102	45
102	46
102	47
102	48
102	49
102	50
102	51
102	52
102	53
102	54
102	55
103	43
103	44
103	45
103	46
103	47
103	48
103	49
103	50
103	51
103	52
103	53
104	43
104	44
104	45
104	46
104	47
104	48
104	49
104	50
104	51
105	44
105	45
105	46
105	47
105	48
105	49
106	45
106	46
106	47
106	48
106	49
106	50
107	45
107	46
107	47
107	48
107	49
107	50
108	45
108	46
108	47
108	48
108	49
108	50
109	44
109	45
109	46
109	47
109	48
109	49
110	44
110	45
110	46
110	47
110	48
110	49
111	45
111	46
111	47
111	48
111	49
111	50
112	45
112	46
112	47
112	48
112	49
113	45
113	46
113	47
113	48
114	45
114	46
114	47
114	48
115	46
115	47
115	48
116	47
116	48
116	49
117	48
117	49
117	50
XXX
