Indonesia 0
98	183
97	183
98	184
99	185
100	186
100	186
99	186
98	186
98	187
100	187
99	187
99	188
99	189
99	190
99	192
99	191
99	191
98	190
98	191
99	189
98	189
98	188
97	188
97	189
97	187
96	187
96	188
96	189
95	188
95	187
94	187
95	188
94	188
93	188
96	189
96	189
96	189
96	189
95	189
111	192
111	192
110	192
109	192
109	192
108	192
111	189
111	190
111	191
111	191
110	190
110	189
110	192
110	191
110	191
109	191
109	190
109	189
109	189
109	190
108	191
108	190
108	190
108	189
107	189
107	191
107	190
106	190
105	190
104	190
103	190
102	190
101	190
100	190
100	189
100	188
101	187
101	188
101	189
102	189
102	188
103	189
104	189
105	189
106	189
111	193
111	194
111	195
110	195
110	196
110	196
110	196
109	196
108	196
107	196
106	196
109	195
109	194
110	194
110	193
110	193
109	193
108	193
108	194
108	195
107	195
107	194
107	193
107	192
106	191
106	193
106	194
106	195
105	195
105	194
105	193
105	192
105	191
105	191
104	191
103	191
102	191
101	191
100	191
100	192
101	192
102	192
103	192
104	192
106	192
104	193
104	194
104	195
103	194
103	193
102	193
100	193
101	193
102	194
105	196
98	190
97	190
98	185
98	186
97	186
92	180
92	181
XXX
North Africa 4
62	88
62	89
62	90
62	91
62	92
62	93
62	94
62	95
62	96
63	87
63	88
63	89
63	90
63	91
63	92
63	93
63	94
63	95
63	96
63	97
63	98
63	99
64	84
64	85
64	86
64	87
64	88
64	89
64	90
64	91
64	92
64	93
64	94
64	95
64	96
64	97
64	98
65	83
65	84
65	85
65	86
65	87
65	88
65	89
65	90
65	91
65	92
65	93
65	94
65	95
65	96
65	97
66	83
66	84
66	85
66	86
66	87
66	88
66	89
66	90
66	91
66	92
66	93
66	94
66	95
66	96
66	97
67	82
67	83
67	84
67	85
67	86
67	87
67	88
67	89
67	90
67	91
67	92
67	93
67	94
67	95
67	96
68	82
68	83
68	84
68	85
68	86
68	87
68	88
68	89
68	90
68	91
68	92
68	93
68	94
68	95
68	96
69	81
69	82
69	83
69	84
69	85
69	86
69	87
69	88
69	89
69	90
69	91
69	92
69	93
69	94
69	95
69	96
70	80
70	81
70	82
70	83
70	84
70	85
70	86
70	87
70	88
70	89
70	90
70	91
70	92
70	93
70	94
70	95
70	96
71	80
71	81
71	82
71	83
71	84
71	85
71	86
71	87
71	88
71	89
71	90
71	91
71	92
71	93
71	94
71	95
71	96
71	97
72	78
72	79
72	80
72	81
72	82
72	83
72	84
72	85
72	86
72	87
72	88
72	89
72	90
72	91
72	92
72	93
72	94
72	95
72	96
72	97
72	98
73	79
73	80
73	81
73	82
73	83
73	84
73	85
73	86
73	87
73	88
73	89
73	90
73	91
73	92
73	93
73	94
73	95
73	96
73	97
73	98
73	99
74	79
74	80
74	81
74	82
74	83
74	84
74	85
74	86
74	87
74	88
74	89
74	90
74	91
74	92
74	93
74	94
74	95
74	96
74	97
74	98
74	99
74	100
74	101
74	102
75	79
75	80
75	81
75	82
75	83
75	84
75	85
75	86
75	87
75	88
75	89
75	90
75	91
75	92
75	93
75	94
75	95
75	96
75	97
75	98
75	99
75	100
75	101
75	102
75	103
76	79
76	80
76	81
76	82
76	83
76	84
76	85
76	86
76	87
76	88
76	89
76	90
76	91
76	92
76	93
76	94
76	95
76	96
76	97
76	98
76	99
76	100
76	101
76	102
76	103
76	104
76	105
77	78
77	79
77	80
77	81
77	82
77	83
77	84
77	85
77	86
77	87
77	88
77	89
77	90
77	91
77	92
77	93
77	94
77	95
77	96
77	97
77	98
77	99
77	100
77	101
77	102
77	103
77	104
77	105
78	78
78	79
78	80
78	81
78	82
78	83
78	84
78	85
78	86
78	87
78	88
78	89
78	90
78	91
78	92
78	93
78	94
78	95
78	96
78	97
78	98
78	99
78	100
78	101
78	102
78	103
78	104
78	105
79	78
79	79
79	80
79	81
79	82
79	83
79	84
79	85
79	86
79	87
79	88
79	89
79	90
79	91
79	92
79	93
79	94
79	95
79	96
79	97
79	98
79	99
79	100
79	101
79	102
79	103
79	104
79	105
80	79
80	80
80	81
80	82
80	83
80	84
80	85
80	86
80	87
80	88
80	89
80	90
80	91
80	92
80	93
80	94
80	95
80	96
80	97
80	98
80	99
80	100
80	101
80	102
80	103
80	104
80	105
81	80
81	81
81	82
81	83
81	84
81	85
81	86
81	87
81	88
81	89
81	90
81	91
81	92
81	93
81	94
81	95
81	96
81	97
81	98
81	99
81	100
81	101
81	102
81	103
81	104
81	105
82	81
82	82
82	83
82	84
82	85
82	86
82	87
82	88
82	89
82	90
82	91
82	92
82	93
82	94
82	95
82	96
82	97
82	98
82	99
82	100
82	101
82	102
82	103
82	104
82	105
83	81
83	82
83	83
83	84
83	85
83	86
83	87
83	88
83	89
83	90
83	91
83	92
83	93
83	94
83	95
83	96
83	97
83	98
83	99
83	100
83	101
83	102
83	103
83	104
83	105
84	82
84	83
84	84
84	85
84	86
84	87
84	88
84	89
84	90
84	91
84	92
84	93
84	94
84	95
84	96
84	97
84	98
84	99
84	100
84	101
84	102
84	103
85	83
85	84
85	85
85	86
85	87
85	88
85	89
85	90
85	91
85	92
85	93
85	94
85	95
85	96
85	97
85	98
85	99
85	100
85	101
86	95
86	96
86	97
86	98
86	99
86	100
86	101
87	98
87	99
87	100
87	101
88	98
88	99
88	100
88	101
XXX
Congo 5
84	106
85	104
85	105
85	106
85	107
86	103
86	104
86	105
86	106
86	107
86	108
87	103
87	104
87	105
87	106
87	107
87	108
87	109
88	103
88	104
88	105
88	106
88	107
88	108
88	109
88	110
88	111
88	112
88	113
88	114
89	103
89	104
89	105
89	106
89	107
89	108
89	109
89	110
89	111
89	112
89	113
90	97
90	98
90	99
90	100
90	101
90	102
90	103
90	104
90	105
90	106
90	107
90	108
90	109
90	110
90	111
90	112
90	113
91	97
91	98
91	99
91	100
91	101
91	102
91	103
91	104
91	105
91	106
91	107
91	108
91	109
91	110
91	111
91	112
92	98
92	99
92	100
92	101
92	102
92	103
92	104
92	105
92	106
92	107
92	108
92	109
92	110
92	111
93	99
93	100
93	101
93	102
93	103
93	104
93	105
93	106
93	107
93	108
93	109
93	110
94	102
94	103
94	104
94	105
94	106
94	107
94	108
94	109
94	110
95	103
95	106
95	107
95	108
95	109
95	110
96	107
96	108
96	109
96	110
97	107
97	108
97	109
98	108
98	109
98	110
XXX
Eygpt 6
65	99
65	100
66	99
66	100
66	101
66	106
66	107
67	98
67	99
67	100
67	101
67	102
67	106
67	107
67	108
68	98
68	99
68	100
68	101
68	102
68	103
68	104
68	105
68	106
68	107
68	108
68	109
68	110
68	111
68	112
68	113
69	98
69	99
69	100
69	101
69	102
69	103
69	104
69	105
69	106
69	107
69	108
69	109
69	110
69	111
69	112
69	113
70	98
70	99
70	100
70	101
70	102
70	103
70	104
70	105
70	106
70	107
70	108
70	109
70	110
70	111
70	112
70	113
71	99
71	100
71	101
71	102
71	103
71	104
71	105
71	106
71	107
71	108
71	109
71	110
71	111
71	112
71	113
72	100
72	101
72	102
72	103
72	104
72	105
72	106
72	107
72	108
72	109
72	110
72	111
72	112
72	113
72	114
73	104
73	105
73	106
73	107
74	105
74	106
XXX
East Africa 7
74	108
74	109
74	110
74	111
74	112
74	113
74	114
74	115
74	116
75	107
75	108
75	109
75	110
75	111
75	112
75	113
75	114
75	115
75	116
76	107
76	108
76	109
76	110
76	111
76	112
76	113
76	114
76	115
76	116
77	107
77	108
77	109
77	110
77	111
77	112
77	113
77	114
77	115
77	116
77	117
78	107
78	108
78	109
78	110
78	111
78	112
78	113
78	114
78	115
78	116
78	117
78	118
79	107
79	108
79	109
79	110
79	111
79	112
79	113
79	114
79	115
79	116
79	117
79	118
80	107
80	108
80	109
80	110
80	111
80	112
80	113
80	114
80	115
80	116
80	117
80	118
80	119
80	120
81	107
81	108
81	109
81	110
81	111
81	112
81	113
81	114
81	115
81	116
81	117
81	118
81	119
81	120
81	121
82	107
82	108
82	109
82	110
82	111
82	112
82	113
82	114
82	115
82	116
82	117
82	118
82	119
82	120
82	121
83	107
83	108
83	109
83	110
83	111
83	112
83	113
83	114
83	115
83	116
83	117
83	118
83	119
83	120
83	121
83	125
83	126
84	108
84	109
84	110
84	111
84	112
84	113
84	114
84	115
84	116
84	117
84	118
84	119
84	120
84	121
84	122
84	123
84	124
84	125
84	126
85	109
85	110
85	111
85	112
85	113
85	114
85	115
85	116
85	117
85	118
85	119
85	120
85	121
85	122
85	123
85	124
85	125
86	110
86	111
86	112
86	113
86	114
86	115
86	116
86	117
86	118
86	119
86	120
86	121
86	122
86	123
86	124
87	115
87	116
87	117
87	118
87	119
87	120
87	121
87	122
87	123
87	124
88	116
88	117
88	118
88	119
88	120
88	121
88	122
88	123
89	115
89	116
89	117
89	118
89	119
89	120
89	121
89	122
90	115
90	116
90	117
90	118
90	119
90	120
90	121
90	122
91	114
91	115
91	116
91	117
91	118
91	119
91	120
92	113
92	114
92	115
92	116
92	117
92	118
92	119
93	112
93	113
93	114
93	115
93	116
93	117
93	118
94	112
94	113
94	114
94	115
94	116
94	117
95	112
95	113
95	114
95	115
95	116
95	117
96	113
96	114
96	115
96	116
96	117
97	113
97	114
97	115
97	116
97	117
98	114
98	115
99	115
100	115
101	115
XXX
South Africa 8
95	99
95	100
95	101
96	100
96	101
96	104
96	105
97	101
97	102
97	103
97	104
97	105
97	111
98	100
98	101
98	102
98	103
98	104
98	105
98	112
99	101
99	102
99	103
99	104
99	105
99	106
99	112
99	113
99	117
99	118
100	100
100	101
100	102
100	103
100	104
100	105
100	106
100	107
100	108
100	109
100	110
100	111
100	112
100	113
100	117
100	118
101	100
101	101
101	102
101	103
101	104
101	105
101	106
101	107
101	108
101	109
101	110
101	111
101	112
101	113
101	117
101	118
102	99
102	100
102	101
102	102
102	103
102	104
102	105
102	106
102	107
102	108
102	109
102	110
102	111
102	112
102	113
102	116
102	117
102	118
103	99
103	100
103	101
103	102
103	103
103	104
103	105
103	106
103	107
103	108
103	109
103	110
103	111
103	112
103	113
103	114
103	115
103	116
103	117
103	118
104	99
104	100
104	101
104	102
104	103
104	104
104	105
104	106
104	107
104	108
104	109
104	110
104	111
104	112
104	113
104	114
104	115
104	116
105	100
105	101
105	102
105	103
105	104
105	105
105	106
105	107
105	108
105	109
105	110
105	111
105	112
105	113
105	114
105	115
106	101
106	102
106	103
106	104
106	105
106	106
106	107
106	108
106	109
106	110
106	111
106	112
106	113
106	114
107	101
107	102
107	103
107	104
107	105
107	106
107	107
107	108
107	109
107	110
107	111
107	112
107	113
107	114
108	101
108	102
108	103
108	104
108	105
108	106
108	107
108	108
108	109
108	110
108	111
108	112
108	113
108	114
109	101
109	102
109	103
109	104
109	105
109	106
109	107
109	108
109	109
109	110
109	111
109	112
109	113
110	101
110	102
110	103
110	104
110	105
110	106
110	107
110	108
110	109
110	110
110	111
110	112
110	113
111	101
111	102
111	103
111	104
111	105
111	106
111	107
111	108
111	109
111	110
111	111
111	112
112	102
112	103
112	104
112	105
112	106
112	107
112	108
112	109
112	110
112	111
112	112
113	102
113	103
113	104
113	105
113	106
113	107
113	108
113	109
113	110
113	111
114	103
114	104
114	105
114	106
114	107
114	108
114	109
114	110
115	103
115	104
115	105
115	106
115	107
115	108
115	109
116	103
116	104
116	105
116	106
116	107
XXX
Madagascar 9
100	129
100	130
101	128
101	129
101	130
102	128
102	129
102	130
103	127
103	128
103	129
103	130
104	124
104	125
104	126
104	127
104	128
104	129
105	123
105	124
105	125
105	126
105	127
105	128
105	129
106	123
106	124
106	125
106	126
106	127
106	128
107	123
107	124
107	125
107	126
107	127
107	128
108	123
108	124
108	125
108	126
108	127
108	128
109	122
109	123
109	124
109	125
109	126
109	127
110	121
110	122
110	123
110	124
110	125
110	126
110	127
111	122
111	123
111	124
111	125
111	126
112	122
112	123
112	124
112	125
113	122
113	123
113	124
XXX
Argentina 10
88	43
89	43
89	44
89	45
89	47
89	48
90	44
90	45
90	46
90	47
90	48
90	49
90	50
91	44
91	45
91	46
91	47
91	48
91	49
91	50
91	51
91	52
91	53
92	44
92	45
92	46
92	47
92	48
92	49
92	50
92	51
92	52
92	53
93	44
93	45
93	46
93	47
93	48
93	49
93	50
93	51
93	52
93	53
93	54
93	55
94	43
94	44
94	45
94	46
94	47
94	48
94	49
94	50
94	51
94	52
94	53
94	54
94	55
95	43
95	44
95	45
95	46
95	47
95	48
95	49
95	50
95	51
95	52
95	53
95	54
95	55
96	44
96	45
96	46
96	47
96	48
96	49
96	50
96	51
96	52
96	53
96	54
96	55
96	56
97	44
97	45
97	46
97	47
97	48
97	49
97	50
97	51
97	52
97	53
97	54
97	55
97	56
97	57
98	44
98	45
98	46
98	47
98	48
98	49
98	50
98	51
98	52
98	53
98	54
98	55
98	56
98	57
99	44
99	45
99	46
99	47
99	48
99	49
99	50
99	51
99	52
99	53
99	54
99	55
99	56
99	57
100	43
100	44
100	45
100	46
100	47
100	48
100	49
100	50
100	51
100	52
100	53
100	54
100	55
101	43
101	44
101	45
101	46
101	47
101	48
101	49
101	50
101	51
101	52
101	53
101	54
101	55
102	43
102	44
102	45
102	46
102	47
102	48
102	49
102	50
102	51
102	52
102	53
102	54
102	55
103	43
103	44
103	45
103	46
103	47
103	48
103	49
103	50
103	51
103	52
103	53
104	43
104	44
104	45
104	46
104	47
104	48
104	49
104	50
104	51
105	44
105	45
105	46
105	47
105	48
105	49
106	45
106	46
106	47
106	48
106	49
106	50
107	45
107	46
107	47
107	48
107	49
107	50
108	45
108	46
108	47
108	48
108	49
108	50
109	44
109	45
109	46
109	47
109	48
109	49
110	44
110	45
110	46
110	47
110	48
110	49
111	45
111	46
111	47
111	48
111	49
111	50
112	45
112	46
112	47
112	48
112	49
113	45
113	46
113	47
113	48
114	45
114	46
114	47
114	48
115	46
115	47
115	48
116	47
116	48
116	49
117	48
117	49
117	50
XXX
Venezuela 11
63	42
64	40
64	41
64	42
64	43
64	44
65	39
65	40
65	41
65	42
65	43
65	44
65	45
65	46
65	47
65	48
65	49
65	50
66	38
66	39
66	40
66	41
66	42
66	43
66	44
66	45
66	46
66	47
66	48
66	49
66	50
66	51
66	52
67	37
67	38
67	39
67	40
67	41
67	42
67	43
67	44
67	45
67	46
67	47
67	48
67	49
67	50
67	51
67	52
67	53
68	37
68	38
68	39
68	40
68	41
68	42
68	43
68	44
68	45
68	46
68	47
68	48
68	49
68	50
68	51
68	52
68	53
68	54
68	55
69	37
69	38
69	39
69	40
69	41
69	42
69	43
69	44
69	45
69	46
69	47
69	49
69	52
69	53
69	54
69	55
69	56
69	57
70	36
70	37
70	38
70	39
70	40
70	41
70	42
70	43
70	44
70	45
70	46
70	47
70	52
70	53
70	54
70	55
71	37
71	38
71	39
71	40
71	41
71	42
71	43
72	38
72	39
72	40
72	41
72	42
73	40
73	41
73	42
73	43
XXX
Peru 12
72	35
73	34
73	35
73	36
74	34
74	35
74	36
74	37
74	38
75	34
75	35
75	36
75	37
75	38
75	39
75	40
76	34
76	35
76	36
76	37
76	38
76	39
77	34
77	35
77	36
77	37
77	38
78	35
78	36
78	37
78	38
78	39
79	36
79	37
79	38
79	39
79	40
79	42
80	37
80	38
80	39
80	40
80	41
81	38
81	39
81	40
81	41
81	42
81	43
81	44
81	45
81	46
81	47
82	38
82	39
82	40
82	41
82	42
82	43
82	44
82	45
82	46
82	47
82	48
83	39
83	40
83	41
83	42
83	43
83	44
83	45
83	46
83	47
83	48
83	49
83	50
83	51
84	41
84	42
84	43
84	44
84	45
84	46
84	47
84	48
84	49
84	50
84	51
85	42
85	43
85	44
85	45
85	46
85	47
85	48
85	49
85	50
85	51
85	52
86	44
86	45
86	46
86	47
86	48
86	49
86	50
86	51
86	52
86	53
87	45
87	46
87	47
87	48
87	49
87	50
87	51
87	52
87	53
88	46
88	49
88	50
88	51
88	52
88	53
89	52
89	53
89	54
89	55
90	54
90	55
91	55
XXX
Brazil 13
70	50
70	59
71	49
71	50
71	51
71	57
71	58
71	59
71	60
72	44
72	45
72	46
72	47
72	48
72	49
72	50
72	51
72	52
72	53
72	54
72	55
72	56
72	57
72	58
72	59
72	60
72	61
73	45
73	46
73	47
73	48
73	49
73	50
73	51
73	52
73	53
73	54
73	55
73	56
73	57
73	58
73	59
73	60
73	61
73	62
73	63
74	45
74	46
74	47
74	48
74	49
74	50
74	51
74	52
74	53
74	54
74	55
74	56
74	57
74	58
74	59
74	60
74	61
74	62
74	63
74	64
74	65
74	66
74	67
74	68
74	69
75	42
75	43
75	44
75	45
75	46
75	47
75	48
75	49
75	50
75	51
75	52
75	53
75	54
75	55
75	56
75	57
75	58
75	59
75	60
75	61
75	62
75	63
75	64
75	65
75	66
75	67
75	68
75	69
75	70
75	71
76	41
76	42
76	43
76	44
76	45
76	46
76	47
76	48
76	49
76	50
76	51
76	52
76	53
76	54
76	55
76	56
76	57
76	58
76	59
76	60
76	61
76	62
76	63
76	64
76	65
76	66
76	67
76	68
76	69
76	70
76	71
76	72
77	41
77	42
77	43
77	44
77	45
77	46
77	47
77	48
77	49
77	50
77	51
77	52
77	53
77	54
77	55
77	56
77	57
77	58
77	59
77	60
77	61
77	62
77	63
77	64
77	65
77	66
77	67
77	68
77	69
77	70
77	71
77	72
78	44
78	45
78	46
78	47
78	48
78	49
78	50
78	51
78	52
78	53
78	54
78	55
78	56
78	57
78	58
78	59
78	60
78	61
78	62
78	63
78	64
78	65
78	66
78	67
78	68
78	69
78	70
78	71
78	72
79	44
79	45
79	46
79	47
79	48
79	49
79	50
79	51
79	52
79	53
79	54
79	55
79	56
79	57
79	58
79	59
79	60
79	61
79	62
79	63
79	64
79	65
79	66
79	67
79	68
79	69
79	70
79	71
80	49
80	50
80	51
80	52
80	53
80	54
80	55
80	56
80	57
80	58
80	59
80	60
80	61
80	62
80	63
80	64
80	65
80	66
80	67
80	68
80	69
81	50
81	51
81	52
81	53
81	54
81	55
81	56
81	57
81	58
81	59
81	60
81	61
81	62
81	63
81	64
81	65
81	66
81	67
81	68
82	53
82	54
82	55
82	56
82	57
82	58
82	59
82	60
82	61
82	62
82	63
82	64
82	65
82	66
82	67
82	68
83	53
83	54
83	55
83	56
83	57
83	58
83	59
83	60
83	61
83	62
83	63
83	64
83	65
83	66
83	67
83	68
84	54
84	55
84	56
84	57
84	58
84	59
84	60
84	61
84	62
84	63
84	64
84	65
84	66
84	67
84	68
85	55
85	56
85	57
85	58
85	59
85	60
85	61
85	62
85	63
85	64
85	65
85	66
85	67
86	55
86	56
86	57
86	58
86	59
86	60
86	61
86	62
86	63
86	64
86	65
86	66
86	67
87	55
87	56
87	57
87	58
87	59
87	60
87	61
87	62
87	63
87	64
87	65
87	66
88	56
88	57
88	58
88	59
88	60
88	61
88	62
88	63
88	64
88	65
89	57
89	58
89	59
89	60
89	61
89	62
90	58
90	59
90	60
90	61
91	58
91	59
91	60
91	61
92	58
92	59
92	60
92	61
93	57
93	58
93	59
93	60
94	57
94	58
94	59
94	60
95	58
95	59
96	58
96	59
90	57
91	57
92	57
73	64
XXX
Ireland and UK 14
29	78
29	79
29	80
30	78
30	79
30	80
30	81
31	77
31	78
31	79
31	80
31	81
32	77
32	78
32	79
32	80
33	78
33	79
33	80
34	78
34	79
34	80
34	81
35	75
35	79
35	80
35	81
35	82
36	74
36	75
36	79
36	80
36	81
36	82
36	83
37	73
37	74
37	75
37	79
37	80
37	81
37	82
37	83
37	84
38	73
38	74
38	75
38	79
38	80
38	81
38	82
38	83
38	84
38	85
39	73
39	74
39	75
39	80
39	81
39	82
39	83
39	84
39	85
40	72
40	73
40	74
40	75
40	79
40	80
40	81
40	82
40	83
40	84
40	85
41	70
41	71
41	72
41	73
41	74
41	75
41	79
41	80
41	81
41	82
41	83
41	84
41	85
42	70
42	71
42	72
42	73
42	74
42	79
42	80
42	81
42	82
42	83
43	71
43	72
43	73
43	78
43	79
XXX
Iceland 15
20	79
20	85
20	86
20	87
21	78
21	79
21	80
21	82
21	83
21	84
21	85
21	86
21	87
21	88
22	78
22	79
22	80
22	81
22	82
22	83
22	84
22	85
22	86
22	87
22	88
23	79
23	80
23	81
23	82
23	83
23	84
23	85
23	86
23	87
23	88
24	80
24	81
24	82
24	83
24	84
24	85
24	86
24	87
25	80
25	81
25	82
25	83
25	84
25	85
25	86
XXX
Western Europe 16
43	87
43	88
44	86
44	87
44	88
44	89
45	84
45	85
45	86
45	87
45	88
45	89
45	90
46	83
46	84
46	85
46	86
46	87
46	88
46	89
46	90
47	80
47	81
47	82
47	83
47	84
47	85
47	86
47	87
47	88
47	89
47	90
48	81
48	82
48	83
48	84
48	85
48	86
48	87
48	88
48	89
48	90
49	83
49	84
49	85
49	86
49	87
49	88
49	89
50	83
50	84
50	85
50	86
50	87
50	88
50	89
51	83
51	84
51	85
51	86
51	87
51	88
51	89
51	90
52	77
52	78
52	82
52	83
52	84
52	85
52	86
52	87
52	88
52	89
52	90
53	76
53	77
53	78
53	79
53	82
53	83
53	84
53	85
53	86
53	87
53	90
54	76
54	77
54	78
54	79
54	80
54	81
54	82
54	83
54	84
54	85
54	86
54	87
55	78
55	79
55	80
55	81
55	82
55	83
55	84
55	85
55	86
55	87
55	88
56	78
56	79
56	80
56	81
56	82
56	83
56	84
56	85
56	86
56	87
57	78
57	79
57	80
57	81
57	82
57	83
57	84
57	85
57	86
57	87
57	88
58	78
58	79
58	80
58	81
58	82
58	83
58	84
58	85
58	86
58	87
58	88
59	77
59	78
59	79
59	80
59	81
59	82
59	83
59	84
59	85
59	86
59	87
60	77
60	78
60	79
60	80
60	81
60	82
60	83
60	84
60	85
60	86
61	78
61	79
61	80
61	81
61	82
61	83
61	84
61	85
62	83
62	84
XXX
Southern Europe 17
44	104
44	105
45	98
45	103
45	104
45	105
45	106
46	97
46	98
46	99
46	103
46	104
46	105
46	106
47	92
47	93
47	94
47	95
47	96
47	97
47	98
47	99
47	100
47	103
47	104
47	105
47	106
48	92
48	93
48	94
48	95
48	96
48	97
48	98
48	99
48	100
48	101
48	102
48	103
48	104
48	105
48	106
49	91
49	92
49	93
49	94
49	95
49	96
49	97
49	98
49	99
49	100
49	101
49	102
49	103
49	104
49	105
49	106
49	107
50	91
50	92
50	93
50	94
50	95
50	96
50	97
50	98
50	99
50	100
50	101
50	102
50	103
50	104
50	105
50	106
50	107
51	92
51	93
51	94
51	95
51	96
51	97
51	98
51	99
51	100
51	101
51	102
51	103
51	104
51	105
51	106
52	92
52	93
52	94
52	95
52	96
52	100
52	101
52	102
52	103
52	104
52	105
53	93
53	94
53	95
53	101
53	102
53	103
53	104
54	93
54	94
54	95
54	96
54	101
54	102
54	103
54	104
55	94
55	95
55	96
55	97
55	101
55	102
55	103
55	104
56	95
56	96
56	97
56	101
56	102
56	103
56	104
57	96
57	102
57	103
